invoice_id,client_id,start_date,subtotal,tax,total,shipment_type
INV-12HQWI7,C78191,2025-03-31,4871.24,243.56,5114.8,GROUND
INV-12I0T2G,C78191,2025-12-20,3416.95,170.85,3587.8,GROUND
INV-12KMPCJ,C47375,2025-06-18,4614.13,230.71,4844.84,GROUND
INV-12OYWRX,C63096,2024-07-03,11384.62,1138.46,12523.08,FREIGHT
INV-12PL6GU,C73720,2024-07-15,32608.53,3260.85,35869.38,FREIGHT
INV-12U89FR,C84879,2024-12-15,17295.81,0.0,17295.81,EXPRESS
INV-12ULN0K,C94929,2024-12-30,4265.03,213.25,4478.28,GROUND
INV-12XJ3B9,C86029,2024-08-10,25751.02,0.0,25751.02,FREIGHT
INV-135C9H5,C16655,2024-12-31,13945.04,1394.5,15339.54,EXPRESS
INV-1362NJY,C77577,2025-02-13,4853.72,485.37,5339.09,GROUND
INV-13CAN8V,C15499,2025-03-01,19525.2,0.0,19525.2,EXPRESS
INV-13FKT7V,C11386,2025-05-05,1831.19,91.56,1922.75,GROUND
INV-13JWE1J,C56067,2024-01-06,6965.92,557.27,7523.19,2DAY
INV-13MYI9K,C10456,2025-12-28,3544.77,0.0,3544.77,GROUND
INV-13RTYXH,C63096,2025-06-17,1163.6,93.09,1256.69,GROUND
INV-13S7A3O,C14175,2025-12-12,13492.73,0.0,13492.73,FREIGHT
INV-13ZFYK0,C99892,2024-01-04,40200.06,2010.0,42210.06,FREIGHT
INV-13ZVTSD,C80551,2024-05-02,9563.5,0.0,9563.5,EXPRESS
INV-1407U1U,C43677,2024-05-27,2157.82,0.0,2157.82,GROUND
INV-14AFF9S,C94736,2024-07-02,2800.97,0.0,2800.97,GROUND
INV-14DG4C0,C33266,2024-02-24,34874.1,2789.93,37664.03,FREIGHT
INV-14INJA6,C16655,2024-08-23,3151.18,252.09,3403.27,2DAY
INV-153MPQ2,C14637,2024-09-23,1025.14,82.01,1107.15,GROUND
INV-15D5MRX,C16180,2024-07-26,3594.59,179.73,3774.32,GROUND
INV-15KYUNW,C29210,2024-09-29,11043.36,0.0,11043.36,EXPRESS
INV-15LMZT4,C64279,2024-12-05,3008.16,0.0,3008.16,2DAY
INV-15M1LWU,C63096,2025-05-29,10716.62,857.33,11573.95,EXPRESS
INV-15U575J,C78191,2025-02-01,4165.0,333.2,4498.2,GROUND
INV-15YXN39,C87356,2024-01-25,9756.22,780.5,10536.72,2DAY
INV-15ZFDBU,C10456,2025-03-21,1074.84,53.74,1128.58,GROUND
INV-16HDQU5,C14637,2024-09-07,10647.27,1064.73,11712.0,EXPRESS
INV-16N0PYL,C98399,2025-12-28,2827.43,282.74,3110.17,GROUND
INV-16V45Y2,C64279,2025-09-11,4643.46,232.17,4875.63,GROUND
INV-16VNPTI,C94929,2025-08-16,2110.8,105.54,2216.34,GROUND
INV-16WKSKQ,C56067,2024-07-11,3877.66,0.0,3877.66,2DAY
INV-170YSA5,C73720,2024-06-01,3057.34,152.87,3210.21,GROUND
INV-174PXZ5,C83948,2024-05-01,11140.65,1114.07,12254.72,EXPRESS
INV-17KH0H0,C22659,2024-10-08,8456.78,676.54,9133.32,EXPRESS
INV-17WBBBS,C84879,2025-01-26,2398.71,0.0,2398.71,GROUND
INV-184DF6K,C80551,2025-01-24,18753.1,1500.25,20253.35,EXPRESS
INV-184JC1N,C09581,2024-01-03,19623.68,0.0,19623.68,EXPRESS
INV-18D1QZ0,C91097,2024-09-21,3160.55,252.84,3413.39,GROUND
INV-18D9W90,C77726,2025-06-08,7824.79,391.24,8216.03,EXPRESS
INV-18F3YZ6,C56067,2025-04-30,2982.3,0.0,2982.3,GROUND
INV-18FC536,C03366,2024-07-17,2984.33,0.0,2984.33,GROUND
INV-18SQQ89,C82971,2025-07-18,14002.08,1400.21,15402.29,EXPRESS
INV-18YUYV2,C56067,2024-11-25,2905.03,290.5,3195.53,GROUND
INV-18ZHONE,C98399,2024-09-05,3432.22,0.0,3432.22,GROUND
INV-193I5EJ,C63250,2025-05-11,6151.47,307.57,6459.04,2DAY
INV-1951STY,C03366,2025-10-11,15913.53,795.68,16709.21,EXPRESS
INV-196W422,C29210,2024-01-25,2818.04,0.0,2818.04,GROUND
INV-197OT3V,C97125,2024-04-11,16361.09,818.05,17179.14,EXPRESS
INV-1982HZJ,C15978,2025-12-30,2745.62,0.0,2745.62,GROUND
INV-198NH58,C11386,2025-06-02,6901.02,690.1,7591.12,2DAY
INV-198QUMM,C78191,2024-12-10,4644.77,371.58,5016.35,GROUND
INV-199HWK1,C87356,2024-08-12,5571.0,0.0,5571.0,2DAY
INV-199RYNC,C99892,2025-11-09,4360.4,218.02,4578.42,GROUND
INV-19AMFMM,C60889,2024-11-30,3156.28,315.63,3471.91,GROUND
INV-19KWXFN,C15499,2024-07-05,2062.03,164.96,2226.99,GROUND
INV-19RA9IF,C16655,2025-05-16,10655.56,852.44,11508.0,EXPRESS
INV-19RL99R,C60889,2024-12-28,7592.92,759.29,8352.21,EXPRESS
INV-19RSBV1,C83350,2025-04-14,7069.52,565.56,7635.08,2DAY
INV-19UBOQY,C60889,2025-03-22,10153.67,812.29,10965.96,EXPRESS
INV-19UT5VB,C78191,2025-10-09,45961.24,4596.12,50557.36,FREIGHT
INV-19XBWNM,C15499,2025-01-19,2736.79,273.68,3010.47,2DAY
INV-19ZU5JF,C10456,2024-02-14,8172.53,408.63,8581.16,EXPRESS
INV-1A37KRU,C84879,2024-05-03,4507.47,360.6,4868.07,GROUND
INV-1A68W3R,C25055,2025-02-19,6262.93,626.29,6889.22,EXPRESS
INV-1A6ALTD,C29210,2024-08-23,3555.72,284.46,3840.18,GROUND
INV-1A6EQSV,C99808,2025-10-17,5492.39,439.39,5931.78,2DAY
INV-1AC9Z8I,C03366,2024-08-10,13228.19,1058.26,14286.45,EXPRESS
INV-1AGCR23,C98399,2024-05-09,1307.7,130.77,1438.47,GROUND
INV-1AIU7GO,C16655,2025-10-23,4353.93,217.7,4571.63,GROUND
INV-1AR0MSU,C82971,2024-05-12,1219.9,0.0,1219.9,GROUND
INV-1AU5J4T,C34523,2024-11-19,8478.05,423.9,8901.95,EXPRESS
INV-1B1MM22,C21531,2024-06-29,1659.97,0.0,1659.97,GROUND
INV-1B7M7PD,C97125,2024-08-19,18781.29,1878.13,20659.42,EXPRESS
INV-1BDWP36,C73720,2025-05-12,4160.61,332.85,4493.46,GROUND
INV-1BEP56O,C11386,2025-02-02,3491.84,174.59,3666.43,GROUND
INV-1BLMIE9,C02145,2025-07-28,9499.3,0.0,9499.3,EXPRESS
INV-1BMAU0O,C17754,2024-06-11,16656.01,832.8,17488.81,EXPRESS
INV-1BNFTP4,C60889,2025-03-06,3667.65,366.77,4034.42,GROUND
INV-1BVF4O0,C21531,2024-12-24,3153.42,315.34,3468.76,GROUND
INV-1BWFVIK,C84879,2024-04-09,2385.26,238.53,2623.79,GROUND
INV-1BXIFO7,C10456,2024-04-29,2074.76,165.98,2240.74,2DAY
INV-1C51Z0I,C64279,2024-12-25,2083.52,0.0,2083.52,GROUND
INV-1C5BAG9,C28306,2025-05-14,1675.9,0.0,1675.9,GROUND
INV-1CBZBFL,C98672,2024-05-17,2219.51,0.0,2219.51,GROUND
INV-1CDD68Z,C93089,2024-10-07,4447.45,222.37,4669.82,GROUND
INV-1CEL03N,C15978,2025-06-25,4810.07,384.81,5194.88,GROUND
INV-1CJ2HE4,C94736,2025-02-20,12500.29,625.01,13125.3,EXPRESS
INV-1CJMPYV,C25055,2025-04-20,3379.66,270.37,3650.03,GROUND
INV-1CN2EPL,C33266,2024-05-08,1420.25,113.62,1533.87,GROUND
INV-1CO86A2,C11386,2025-06-13,1419.81,113.58,1533.39,GROUND
INV-1CRE482,C84879,2025-09-09,2279.4,113.97,2393.37,GROUND
INV-1CSB3IX,C11386,2024-02-02,4108.55,0.0,4108.55,GROUND
INV-1CU36PF,C60889,2025-12-14,17073.91,0.0,17073.91,EXPRESS
INV-1CZ8E72,C08929,2025-11-20,17390.4,1739.04,19129.44,EXPRESS
INV-1D71K2Y,C93089,2024-12-22,7278.28,727.83,8006.11,2DAY
INV-1D7R77Z,C09581,2024-08-18,1373.76,137.38,1511.14,GROUND
INV-1D8WAP5,C83948,2025-08-15,12201.17,0.0,12201.17,EXPRESS
INV-1DAE6TN,C20405,2024-07-29,1610.8,128.86,1739.66,GROUND
INV-1DJHC2A,C03366,2024-07-30,9296.36,743.71,10040.07,2DAY
INV-1DQTAJT,C17754,2025-08-15,3328.13,166.41,3494.54,GROUND
INV-1DTTP10,C09581,2024-06-06,2631.9,263.19,2895.09,GROUND
INV-1E3KWUX,C15978,2025-11-21,2687.01,214.96,2901.97,2DAY
INV-1EBINU0,C84879,2025-10-27,8625.69,690.06,9315.75,EXPRESS
INV-1ECBHIP,C35443,2024-10-12,8921.46,892.15,9813.61,EXPRESS
INV-1EGPPTK,C15499,2025-01-20,19203.73,1536.3,20740.03,EXPRESS
INV-1EI6G05,C43677,2025-05-09,7463.21,597.06,8060.27,EXPRESS
INV-1EIG42H,C72495,2024-12-02,41643.98,4164.4,45808.38,FREIGHT
INV-1EJZYK4,C94929,2024-07-02,9593.92,767.51,10361.43,EXPRESS
INV-1ERNVN2,C83350,2025-06-07,4298.18,343.85,4642.03,GROUND
INV-1ESUZ1U,C77577,2024-06-05,4438.01,443.8,4881.81,GROUND
INV-1ETAJ1Z,C82971,2024-08-30,8257.45,0.0,8257.45,EXPRESS
INV-1EUVEGT,C56067,2024-11-14,19495.33,974.77,20470.1,EXPRESS
INV-1F19FGA,C25055,2024-02-29,3638.17,363.82,4001.99,GROUND
INV-1F3GJ5F,C29210,2025-12-12,1535.27,0.0,1535.27,GROUND
INV-1FDC3Z3,C77577,2025-06-21,15482.47,1238.6,16721.07,EXPRESS
INV-1FDGNMS,C49018,2024-05-14,17015.82,1361.27,18377.09,EXPRESS
INV-1FJPG5U,C17172,2024-08-07,30651.81,3065.18,33716.99,FREIGHT
INV-1FN3NDA,C72495,2024-05-28,10108.95,505.45,10614.4,FREIGHT
INV-1FYIGX8,C24911,2024-06-10,5943.76,297.19,6240.95,2DAY
INV-1FZX57O,C47375,2025-01-05,1323.76,0.0,1323.76,GROUND
INV-1G0TOND,C25055,2024-03-23,1396.82,69.84,1466.66,GROUND
INV-1G9MQ09,C98399,2024-10-11,2001.19,100.06,2101.25,GROUND
INV-1GCCCE4,C15978,2024-08-20,2614.51,261.45,2875.96,GROUND
INV-1GHFZDB,C17172,2024-10-12,13520.42,0.0,13520.42,EXPRESS
INV-1GIAQR4,C28306,2024-11-06,16155.06,1292.4,17447.46,EXPRESS
INV-1GPBU1C,C93089,2025-09-05,1550.77,155.08,1705.85,GROUND
INV-1GRWRH4,C14175,2024-04-29,20787.86,2078.79,22866.65,FREIGHT
INV-1H87N3V,C64279,2025-09-15,4614.43,0.0,4614.43,GROUND
INV-1HDIIS6,C92842,2024-12-02,17703.55,1770.36,19473.91,EXPRESS
INV-1HDJCI9,C97785,2025-06-01,8160.3,0.0,8160.3,2DAY
INV-1HEO8GB,C33266,2024-05-10,1752.63,87.63,1840.26,GROUND
INV-1HH5CFY,C24911,2024-06-20,9691.8,484.59,10176.39,EXPRESS
INV-1HK0DHT,C15978,2025-07-20,32675.32,2614.03,35289.35,FREIGHT
INV-1HMI4R2,C72495,2024-12-09,2427.41,0.0,2427.41,GROUND
INV-1HNGJUO,C73720,2025-03-28,3753.8,0.0,3753.8,GROUND
INV-1HUFASI,C09581,2025-07-17,4809.42,240.47,5049.89,GROUND
INV-1HVZU1D,C14175,2024-04-30,17904.14,1432.33,19336.47,EXPRESS
INV-1HX50G6,C03366,2024-10-13,23690.78,1184.54,24875.32,FREIGHT
INV-1HX7FU6,C91097,2024-11-13,1049.59,0.0,1049.59,GROUND
INV-1I17306,C11386,2024-01-14,1849.35,147.95,1997.3,GROUND
INV-1I7L6DC,C94929,2024-10-24,5910.12,295.51,6205.63,2DAY
INV-1IAUQ6C,C94929,2025-02-24,5872.33,293.62,6165.95,2DAY
INV-1IBVSQN,C70464,2024-11-07,13933.73,1393.37,15327.1,EXPRESS
INV-1ICDCH2,C99892,2024-03-06,1022.2,102.22,1124.42,GROUND
INV-1IDHBTR,C70464,2025-03-29,7092.31,354.62,7446.93,2DAY
INV-1IGAS53,C82971,2025-04-21,11970.32,1197.03,13167.35,EXPRESS
INV-1IUHN1S,C11386,2024-12-24,8167.22,816.72,8983.94,2DAY
INV-1IWGGPX,C84879,2025-06-11,3439.15,275.13,3714.28,2DAY
INV-1IWWP82,C15978,2025-01-08,2512.54,0.0,2512.54,2DAY
INV-1IZ35TU,C77577,2025-06-21,5798.16,463.85,6262.01,EXPRESS
INV-1J2HMDB,C63096,2024-12-18,11005.03,0.0,11005.03,EXPRESS
INV-1J39XUO,C24911,2024-09-30,5466.23,0.0,5466.23,EXPRESS
INV-1J9RF69,C57382,2025-10-26,6508.79,325.44,6834.23,2DAY
INV-1JHXTVN,C10456,2025-09-12,1435.39,114.83,1550.22,GROUND
INV-1JJH7FZ,C28306,2024-07-22,17590.9,879.55,18470.45,EXPRESS
INV-1JQ7HAZ,C98672,2024-05-05,2733.33,136.67,2870.0,GROUND
INV-1JSVNAG,C49018,2024-08-16,2402.1,192.17,2594.27,GROUND
INV-1JXZ2MN,C97125,2025-09-12,4024.04,201.2,4225.24,GROUND
INV-1K2O0P4,C77726,2025-07-31,1863.33,0.0,1863.33,GROUND
INV-1K397F6,C35443,2024-12-25,3541.64,354.16,3895.8,GROUND
INV-1K3O7Y5,C51553,2025-03-15,4787.47,0.0,4787.47,GROUND
INV-1KFF02J,C94929,2025-08-14,3017.04,301.7,3318.74,GROUND
INV-1KHWFVA,C35443,2024-01-27,2914.21,145.71,3059.92,2DAY
INV-1KI39UW,C57382,2024-10-30,6103.09,0.0,6103.09,EXPRESS
INV-1KJC61A,C16655,2025-08-27,46063.87,2303.19,48367.06,FREIGHT
INV-1KNEAA0,C56067,2024-02-03,3275.76,327.58,3603.34,GROUND
INV-1KPAT9U,C91097,2024-11-29,7495.77,599.66,8095.43,2DAY
INV-1KQA212,C03366,2025-11-24,3964.84,198.24,4163.08,GROUND
INV-1KR5Y7R,C17754,2024-10-02,3484.41,0.0,3484.41,GROUND
INV-1KSCZB5,C33266,2025-06-09,10865.57,543.28,11408.85,FREIGHT
INV-1KUEWL3,C93089,2024-01-16,12356.41,0.0,12356.41,FREIGHT
INV-1KYFCNJ,C28306,2024-03-04,1930.5,193.05,2123.55,GROUND
INV-1L49DRL,C97785,2024-04-28,33953.76,1697.69,35651.45,FREIGHT
INV-1L6BJOU,C17754,2024-04-01,3964.76,396.48,4361.24,GROUND
INV-1LFU10E,C21531,2025-06-27,1631.45,0.0,1631.45,GROUND
INV-1LIA5WO,C63096,2024-09-25,9102.96,455.15,9558.11,EXPRESS
INV-1LJR8LI,C02145,2024-10-02,4320.79,0.0,4320.79,GROUND
INV-1LNBP4O,C16655,2024-01-25,4004.3,200.22,4204.52,GROUND
INV-1LPGN1G,C57382,2024-03-15,9803.8,0.0,9803.8,EXPRESS
INV-1LV2XAK,C10456,2025-09-18,2313.69,185.1,2498.79,GROUND
INV-1LV9W1P,C84879,2024-06-24,11878.48,950.28,12828.76,EXPRESS
INV-1M290UF,C73720,2024-08-05,4512.66,361.01,4873.67,GROUND
INV-1M3GMPD,C49018,2024-07-14,2070.94,165.68,2236.62,GROUND
INV-1M5AMR7,C17754,2024-07-04,4314.71,345.18,4659.89,GROUND
INV-1MF04QD,C25055,2025-07-28,18352.43,1835.24,20187.67,EXPRESS
INV-1MHUK3R,C98399,2025-04-12,2934.58,293.46,3228.04,GROUND
INV-1MLOTUD,C16655,2025-08-04,3074.06,153.7,3227.76,GROUND
INV-1MTB06Z,C82971,2024-05-02,6149.61,614.96,6764.57,2DAY
INV-1MTBAKW,C97125,2024-05-18,5061.35,253.07,5314.42,EXPRESS
INV-1MV3X4V,C35443,2024-04-28,3461.04,276.88,3737.92,GROUND
INV-1MWD641,C22659,2024-08-13,1666.93,133.35,1800.28,GROUND
INV-1MXWKRI,C77726,2024-11-16,15613.09,1249.05,16862.14,EXPRESS
INV-1N0O8D9,C11386,2024-09-08,4105.48,410.55,4516.03,2DAY
INV-1N2PDRY,C16180,2025-03-09,9828.04,982.8,10810.84,EXPRESS
INV-1N6COI6,C81739,2024-12-22,9292.61,0.0,9292.61,EXPRESS
INV-1N7RL9U,C92842,2025-04-12,9842.65,0.0,9842.65,EXPRESS
INV-1N9HCRX,C63250,2025-12-13,1424.7,142.47,1567.17,GROUND
INV-1NC96HF,C86029,2025-12-30,3347.73,167.39,3515.12,GROUND
INV-1NEOZG2,C16180,2024-10-31,19475.83,1558.07,21033.9,EXPRESS
INV-1NETHSD,C87356,2025-01-06,3650.11,365.01,4015.12,GROUND
INV-1NF0DY8,C10456,2024-04-13,4830.51,483.05,5313.56,GROUND
INV-1NFDMPE,C82971,2024-08-06,8471.84,847.18,9319.02,2DAY
INV-1NKZ1PJ,C57382,2024-04-10,9543.21,0.0,9543.21,2DAY
INV-1NQMAPH,C16180,2024-06-20,4951.89,0.0,4951.89,2DAY
INV-1NT2MEG,C94736,2025-04-13,4109.8,410.98,4520.78,2DAY
INV-1NWGO9B,C97785,2024-05-20,20286.3,1622.9,21909.2,FREIGHT
INV-1NYJXUZ,C83350,2024-09-10,3583.66,0.0,3583.66,GROUND
INV-1NZOWD1,C34523,2025-08-14,9744.57,0.0,9744.57,2DAY
INV-1O2IJ0I,C14637,2024-01-15,7854.79,785.48,8640.27,EXPRESS
INV-1O4G05I,C94736,2025-03-11,12658.42,0.0,12658.42,EXPRESS
INV-1O65GJN,C15978,2025-09-08,2989.09,298.91,3288.0,2DAY
INV-1OA7L2T,C34523,2024-10-09,4749.15,474.91,5224.06,GROUND
INV-1OM2YE7,C20405,2024-08-02,4374.73,349.98,4724.71,GROUND
INV-1OMYA5H,C15978,2024-06-29,3916.59,0.0,3916.59,GROUND
INV-1OQ5LL1,C15978,2024-04-21,9131.28,456.56,9587.84,2DAY
INV-1P4KISK,C56067,2024-03-19,7431.18,371.56,7802.74,2DAY
INV-1P51XWF,C10456,2024-07-11,9074.68,453.73,9528.41,2DAY
INV-1PGLSUE,C94929,2024-06-04,1399.8,0.0,1399.8,GROUND
INV-1PHORK3,C87356,2025-02-11,6544.72,0.0,6544.72,EXPRESS
INV-1PI2Z2Q,C24911,2025-01-28,1037.25,51.86,1089.11,GROUND
INV-1PI6H3N,C78191,2025-12-05,6454.45,516.36,6970.81,EXPRESS
INV-1PNW88Q,C84879,2024-02-26,1333.36,0.0,1333.36,GROUND
INV-1POL2BD,C15978,2024-11-05,4980.98,0.0,4980.98,GROUND
INV-1PVQNG9,C20405,2025-12-13,17296.38,1729.64,19026.02,EXPRESS
INV-1PZ6M84,C63096,2025-08-20,4795.36,0.0,4795.36,GROUND
INV-1PZJ3NH,C10456,2024-04-12,4435.63,354.85,4790.48,GROUND
INV-1Q6I1T0,C43677,2024-06-29,7129.85,570.39,7700.24,EXPRESS
INV-1Q74SFX,C02145,2025-01-08,10839.72,541.99,11381.71,EXPRESS
INV-1Q7P1N7,C83948,2024-01-22,9722.62,486.13,10208.75,EXPRESS
INV-1Q9KALG,C83350,2025-03-08,14731.43,0.0,14731.43,FREIGHT
INV-1QFWTMS,C98672,2025-11-18,3470.13,0.0,3470.13,GROUND
INV-1QPSV9S,C93089,2024-10-16,5654.01,452.32,6106.33,EXPRESS
INV-1QRFVX3,C77726,2025-06-15,1477.59,118.21,1595.8,GROUND
INV-1QS55VS,C10456,2024-04-28,1738.31,139.06,1877.37,GROUND
INV-1R1EV5T,C10456,2024-03-14,2138.79,171.1,2309.89,2DAY
INV-1R64DVG,C64279,2024-11-26,7346.31,367.32,7713.63,EXPRESS
INV-1RA3SG1,C24911,2024-10-18,3434.79,171.74,3606.53,GROUND
INV-1RATOJU,C87356,2024-11-27,4501.03,450.1,4951.13,GROUND
INV-1RFLXLP,C99892,2024-03-17,15437.77,1235.02,16672.79,EXPRESS
INV-1RI1OVX,C94736,2025-05-08,2178.12,217.81,2395.93,GROUND
INV-1RKHR99,C77577,2024-05-03,3650.0,182.5,3832.5,GROUND
INV-1ROX55E,C57382,2024-02-17,12689.06,1268.91,13957.97,EXPRESS
INV-1RP9E4J,C82971,2025-05-23,4285.43,214.27,4499.7,GROUND
INV-1RQ6FG7,C77726,2025-06-08,14660.61,733.03,15393.64,EXPRESS
INV-1RRXLQG,C17172,2024-09-01,4050.32,202.52,4252.84,GROUND
INV-1RWPQQJ,C91097,2024-03-10,2126.22,170.1,2296.32,GROUND
INV-1S0Y6NN,C97785,2025-07-24,7326.38,586.11,7912.49,2DAY
INV-1SB4NCX,C81739,2025-02-25,1354.67,67.73,1422.4,GROUND
INV-1SGWJBZ,C25055,2025-01-07,1118.22,89.46,1207.68,GROUND
INV-1SI39BT,C24911,2025-03-17,1653.37,132.27,1785.64,GROUND
INV-1SP162J,C92842,2024-04-01,3687.14,368.71,4055.85,GROUND
INV-1SSKEJJ,C63096,2024-12-26,7572.45,605.8,8178.25,2DAY
INV-1SV5HD3,C16655,2024-12-10,3351.16,335.12,3686.28,GROUND
INV-1SWS61S,C14175,2024-05-14,8469.87,677.59,9147.46,2DAY
INV-1SY93L6,C33266,2025-07-13,6684.65,334.23,7018.88,2DAY
INV-1T3LQXK,C14175,2024-02-21,1887.75,94.39,1982.14,GROUND
INV-1T6GXCO,C99892,2025-06-19,4807.57,384.61,5192.18,GROUND
INV-1TB6B0L,C98399,2024-10-28,4318.86,215.94,4534.8,GROUND
INV-1TC8T9D,C17172,2024-02-19,3630.46,363.05,3993.51,GROUND
INV-1TD9SHY,C10456,2025-01-05,4590.65,367.25,4957.9,2DAY
INV-1TFQSXJ,C43677,2024-02-09,3395.73,169.79,3565.52,GROUND
INV-1U28H0G,C83350,2024-11-29,15671.63,783.58,16455.21,EXPRESS
INV-1U312FD,C81739,2024-07-28,42549.41,2127.47,44676.88,FREIGHT
INV-1U550KA,C60889,2024-04-06,5771.69,288.58,6060.27,2DAY
INV-1UHWG69,C15978,2024-10-14,14774.32,1181.95,15956.27,EXPRESS
INV-1UIGTPB,C21531,2025-10-26,1527.02,152.7,1679.72,GROUND
INV-1UXJSF5,C64279,2025-02-10,9378.18,937.82,10316.0,2DAY
INV-1UZED9M,C14637,2024-05-06,4336.27,216.81,4553.08,GROUND
INV-1V14N9I,C98672,2025-06-02,9831.39,0.0,9831.39,2DAY
INV-1V6ID62,C93089,2024-02-20,15987.53,1279.0,17266.53,FREIGHT
INV-1V6YOBK,C97785,2024-05-06,9587.2,958.72,10545.92,EXPRESS
INV-1V9JK44,C92842,2024-07-09,1319.23,105.54,1424.77,GROUND
INV-1VB9CXU,C94736,2025-07-13,45805.43,3664.43,49469.86,FREIGHT
INV-1VFS22M,C64279,2024-08-29,2668.37,213.47,2881.84,GROUND
INV-1VGQU2G,C70464,2024-07-27,20028.34,2002.83,22031.17,FREIGHT
INV-1VINGL9,C08929,2024-11-06,2674.75,133.74,2808.49,GROUND
INV-1VP7M1Z,C77726,2025-03-09,48002.4,4800.24,52802.64,FREIGHT
INV-1VS5KH3,C63096,2024-07-29,3872.59,309.81,4182.4,GROUND
INV-1WFV2RY,C16655,2024-05-03,4470.56,223.53,4694.09,GROUND
INV-1WHPEPU,C20405,2024-08-09,4590.95,367.28,4958.23,GROUND
INV-1WOE7UR,C21531,2024-10-02,5615.18,280.76,5895.94,2DAY
INV-1WSIYEV,C99808,2025-05-29,4001.36,0.0,4001.36,GROUND
INV-1X3WVLI,C57382,2025-11-18,3698.88,0.0,3698.88,2DAY
INV-1X4IJLT,C16180,2025-05-19,13199.78,1055.98,14255.76,FREIGHT
INV-1X50ZM3,C47375,2024-03-15,1663.18,166.32,1829.5,GROUND
INV-1XGZY5X,C33266,2024-10-03,1895.94,94.8,1990.74,GROUND
INV-1XIQN2M,C28306,2024-11-27,5481.53,0.0,5481.53,EXPRESS
INV-1XL3BA1,C86178,2024-07-18,4107.79,410.78,4518.57,GROUND
INV-1XS9J2T,C70464,2025-10-22,1436.72,114.94,1551.66,GROUND
INV-1XTXL8N,C49018,2024-05-02,4133.65,413.37,4547.02,GROUND
INV-1XUQILP,C20405,2025-05-23,4920.98,492.1,5413.08,2DAY
INV-1Y0EVE9,C60889,2025-05-28,17891.45,894.57,18786.02,EXPRESS
INV-1YTUAUX,C63250,2025-08-16,10701.19,856.1,11557.29,EXPRESS
INV-1YUI6D1,C47375,2025-12-27,43181.11,0.0,43181.11,FREIGHT
INV-1YVYMVZ,C93089,2024-05-21,7630.26,381.51,8011.77,2DAY
INV-1ZEW8QN,C84879,2025-09-13,3266.28,326.63,3592.91,GROUND
INV-1ZF15Y3,C92842,2025-10-01,4053.44,324.28,4377.72,GROUND
INV-1ZFJ4R7,C81739,2025-08-30,4998.68,249.93,5248.61,GROUND
INV-1ZKPR8D,C17172,2025-03-17,6653.98,0.0,6653.98,2DAY
INV-1ZL7AR6,C97125,2024-02-20,1166.26,58.31,1224.57,GROUND
INV-1ZP29M5,C78191,2024-02-29,3579.1,357.91,3937.01,GROUND
INV-1ZQW16Z,C81739,2024-06-16,4353.95,217.7,4571.65,GROUND
INV-1ZWERDE,C02145,2024-07-01,4092.13,327.37,4419.5,GROUND
INV-200O4KC,C94929,2025-06-10,3834.3,191.72,4026.02,GROUND
INV-204L1YJ,C94736,2025-04-10,3380.91,270.47,3651.38,GROUND
INV-207VDYB,C84879,2024-11-08,2757.86,137.89,2895.75,2DAY
INV-209I98P,C08929,2025-05-04,17863.06,1429.04,19292.1,EXPRESS
INV-20F8XJG,C64279,2025-11-29,4325.65,216.28,4541.93,GROUND
INV-20J0Q1P,C24911,2024-06-20,12744.2,0.0,12744.2,EXPRESS
INV-20JSQNG,C94929,2024-06-16,4444.66,222.23,4666.89,GROUND
INV-20T3JZ8,C15978,2024-08-29,11811.49,590.57,12402.06,EXPRESS
INV-20Z8F4U,C34523,2024-07-03,11465.31,917.22,12382.53,EXPRESS
INV-217CHZP,C83948,2025-08-10,4192.95,419.3,4612.25,GROUND
INV-21AC5RA,C49018,2024-11-06,2404.91,120.25,2525.16,GROUND
INV-21BM7ZW,C16180,2025-07-04,3321.39,166.07,3487.46,GROUND
INV-21J9LJY,C97125,2024-09-30,3069.04,153.45,3222.49,GROUND
INV-21KGEQP,C99892,2025-11-07,2578.98,128.95,2707.93,GROUND
INV-220Q67V,C22659,2025-10-04,14025.23,1122.02,15147.25,EXPRESS
INV-225D3FZ,C94736,2024-05-19,4231.76,338.54,4570.3,GROUND
INV-226E4BG,C73720,2024-07-07,4689.61,0.0,4689.61,GROUND
INV-229SYG5,C16655,2025-07-29,1768.26,141.46,1909.72,GROUND
INV-22CVK4M,C80551,2024-09-22,1713.99,0.0,1713.99,GROUND
INV-22ESD2K,C98672,2024-01-28,8118.38,0.0,8118.38,2DAY
INV-22JVH6P,C97125,2024-12-14,6058.45,605.85,6664.3,EXPRESS
INV-22P53JY,C97125,2025-08-07,3435.7,171.78,3607.48,GROUND
INV-22QFUPO,C03366,2025-04-27,1907.71,0.0,1907.71,GROUND
INV-22XGK8T,C47375,2024-02-04,47681.56,0.0,47681.56,FREIGHT
INV-22ZJJRM,C77577,2025-02-15,4629.99,0.0,4629.99,GROUND
INV-23FRB2F,C47375,2024-12-05,2718.25,271.82,2990.07,GROUND
INV-23OU0RD,C09581,2024-08-10,4974.0,497.4,5471.4,GROUND
INV-23QC3V3,C43677,2024-01-15,11341.98,567.1,11909.08,EXPRESS
INV-23QTBAT,C99808,2025-01-04,2078.71,166.3,2245.01,GROUND
INV-24EKSJB,C78191,2024-02-02,1867.69,93.38,1961.07,GROUND
