invoice_id,client_id,invoice_date,amount,currency,shipment_type
INV-K2M0LJJ,C94929,"Jan 28, 2024",3360.4,USD,GROUND
INV-Z59O5VA,C14175,28-May-2025,2577.53,USD,2DAY
INV-YLAYDA1,C94929,"May 02, 2025",1291.48,USD,GROUND
INV-RLV26RZ,C29210,2025-07-23,27769.8,USD,FREIGHT
INV-C3MEBXL,C02145,2025-04-22,8947.82,USD,2DAY
INV-6YV2SB9,C64279,01/16/2024,5747.29,USD,2DAY
INV-XIGYHJX,C78191,2025/08/05,1319.79,USD,GROUND
INV-35PSFYY,C16655,07-Aug-2024,6207.15,USD,EXPRESS
INV-3DT3ZYE,C87356,"May 14, 2024",13690.36,USD,EXPRESS
INV-D3G9CWE,C28306,2024-01-26,13386.39,USD,EXPRESS
INV-LB33IWD,C77577,11-Jan-2025,8767.63,USD,EXPRESS
INV-AQH6Z0J,C98672,06/25/2024,8582.94,USD,EXPRESS
INV-SJ98E3P,C98672,2025-09-18,3580.5,USD,GROUND
INV-RCWBYZ9,C94736,"Mar 10, 2024",3374.85,USD,GROUND
INV-FFI7DBW,C86178,"Jan 29, 2025",3122.51,USD,GROUND
INV-RG9EM7X,C17754,08/31/2024,15026.8,USD,EXPRESS
INV-BU2L0ZY,C56067,2025-04-25,9769.53,USD,EXPRESS
INV-DFT9PM5,C82971,"Jan 29, 2025",21369.27,USD,FREIGHT
INV-M2HMWIQ,C94736,"Mar 20, 2025",2509.48,USD,GROUND
INV-JFZTKAX,C57382,2024/01/10,8922.16,USD,2DAY
INV-XZHV35L,C83350,2025-06-04,49898.56,USD,FREIGHT
INV-AEISXGQ,C97125,2025-06-28,1608.58,USD,GROUND
INV-GBT1QOA,C15978,10-Sep-2024,18793.64,USD,EXPRESS
INV-7L6B9QP,C10456,"Jan 29, 2025",3115.66,USD,GROUND
INV-MM6AA0K,C47375,2025/11/27,2888.9,USD,GROUND
INV-JEIJ211,C16180,11/03/2024,13970.57,USD,FREIGHT
INV-85M5UV1,C63096,2025-05-06,2079.47,USD,GROUND
INV-8HMI0ZB,C03366,09/20/2024,14676.31,USD,EXPRESS
INV-LYOQ1LJ,C15978,17-Apr-2025,4810.55,USD,GROUND
INV-5MKPLTO,C73720,2025-11-30,7575.76,USD,EXPRESS
INV-AZKZ6RL,C64279,2024-05-02,3897.81,USD,GROUND
INV-3T7CEU9,C83350,2025/02/15,6702.04,USD,2DAY
INV-IU47KUK,C98672,"Jun 29, 2024",4755.1,USD,GROUND
INV-RCI2WDN,C63250,11/22/2025,3935.89,USD,2DAY
INV-AYMT12W,C35443,2024-05-15,1862.4,USD,GROUND
INV-LPGSA2R,C99808,2024/11/28,2899.57,USD,GROUND
INV-3QX64VN,C80551,2025-05-31,5295.31,USD,2DAY
INV-F2P709W,C15978,"Apr 23, 2024",15406.08,USD,FREIGHT
INV-95FXKPR,C15978,2025-10-14,9431.04,USD,2DAY
INV-2UWIN4E,C97125,2024-12-25,1943.53,USD,GROUND
INV-O559VAK,C99808,2025-07-21,2349.52,USD,GROUND
INV-DT6F8AD,C86029,02-Feb-2024,3869.34,USD,2DAY
INV-UEX6Y8U,C17172,2025/12/29,17280.28,USD,EXPRESS
INV-Q7FQHLS,C51553,2024-10-27,10761.91,USD,EXPRESS
INV-QVE6H2G,C10456,"Jul 19, 2025",1400.24,USD,GROUND
INV-P26ENRV,C35443,2024/01/15,6473.46,USD,2DAY
INV-1NZOWD1,C34523,14-Aug-2025,9744.57,USD,2DAY
INV-UZ2UVK7,C86178,"Jun 17, 2024",15777.58,USD,EXPRESS
INV-GBXIXQP,C63250,01-Mar-2024,6095.68,USD,2DAY
INV-0K5NQJI,C56067,2025/12/27,3067.93,USD,GROUND
INV-BJH96IZ,C25055,2024/01/30,14171.64,USD,EXPRESS
INV-28EEJ3A,C63096,07/06/2024,3723.33,USD,GROUND
INV-XUMD4BO,C97785,2025-03-09,4990.57,USD,GROUND
INV-GH9RETG,C77577,"Mar 19, 2025",49288.76,USD,FREIGHT
INV-GJ30IL1,C49018,09-Jan-2025,1864.35,USD,GROUND
INV-C1EZMFF,C63096,2025/09/18,14481.13,USD,EXPRESS
INV-ZL3ITDH,C97125,"Oct 27, 2024",4687.84,USD,2DAY
INV-FKUL1F8,C99892,2024-05-08,13778.03,USD,EXPRESS
INV-PIQ78UM,C49018,2024-03-24,10356.56,USD,EXPRESS
INV-TL2T7EI,C82971,10/28/2024,19388.77,USD,EXPRESS
INV-GCCU8BD,C87356,2025-01-08,4012.7,USD,GROUND
INV-8JAM7X4,C24911,"Jul 24, 2025",11498.76,USD,EXPRESS
INV-6EVJSGL,C81739,02/25/2024,37425.41,USD,FREIGHT
INV-3Y9LEQZ,C77577,"Mar 27, 2025",6653.89,USD,2DAY
INV-5I87SHO,C25055,12/13/2025,4483.38,USD,GROUND
INV-BH4NWMK,C84879,2024/07/14,1450.58,USD,GROUND
INV-TD5VXV5,C81739,2025/08/21,3471.89,USD,GROUND
INV-YPLVN1O,C63250,2025/01/02,5482.75,USD,2DAY
INV-30PNOHQ,C02145,2025/01/01,4633.3,USD,GROUND
INV-X9ASYTB,C60889,26-Apr-2024,2706.82,USD,GROUND
INV-26T07U8,C21531,"Feb 13, 2025",12775.41,USD,EXPRESS
INV-TGQBXL1,C24911,2025/06/06,4386.88,USD,2DAY
INV-N03WYPE,C17172,02-Dec-2025,2235.75,USD,GROUND
INV-HPH603A,C63096,2025-02-12,1364.9,USD,GROUND
INV-6FVET0N,C99892,"Nov 19, 2024",41120.29,USD,FREIGHT
INV-JLXLCGQ,C73720,"Oct 24, 2024",1883.53,USD,GROUND
INV-BV00NBW,C98399,2025/11/29,4152.12,USD,GROUND
INV-DNKNJ03,C47375,2025-06-19,4601.35,USD,GROUND
INV-29S9A25,C10456,01/15/2025,4391.67,USD,GROUND
INV-H3KE28L,C94929,2025-04-15,2420.17,USD,GROUND
INV-0SPB6YN,C33266,2024-03-18,4387.61,USD,GROUND
INV-OGJ9SCW,C16655,28-Nov-2024,6849.07,USD,EXPRESS
INV-K9PLPY1,C16180,2025/06/09,4906.07,USD,GROUND
INV-ND3I2XX,C80551,09/16/2025,6622.95,USD,2DAY
INV-NP8YQU2,C17172,2025-08-11,4716.47,USD,GROUND
INV-43R2XNH,C83350,2025-05-08,4662.27,USD,GROUND
INV-M49X6OE,C16655,"Jun 24, 2025",1695.9,USD,GROUND
INV-DA2DB21,C17172,04-Apr-2025,4176.85,USD,2DAY
INV-VESMFYU,C33266,07-Apr-2025,7287.1,USD,EXPRESS
INV-34O449N,C16180,"Aug 11, 2024",2090.26,USD,GROUND
INV-F7HMT32,C16655,01/17/2024,17444.73,USD,EXPRESS
INV-PM86U0O,C91097,2024-02-25,3395.94,USD,GROUND
INV-LD0P1LK,C43677,07/09/2024,6942.35,USD,EXPRESS
INV-RNVGFY2,C78191,04-Sep-2025,15212.38,USD,EXPRESS
INV-KKGUI2L,C84879,15-Sep-2024,4732.19,USD,GROUND
INV-87H15EW,C29210,02-May-2024,15941.36,USD,EXPRESS
INV-41S28EC,C81739,23-Jun-2024,10488.91,USD,FREIGHT
INV-IZ3FBRE,C99892,"Jan 18, 2025",2690.22,USD,2DAY
INV-MINAC7P,C97785,2024-05-31,3120.18,USD,GROUND
INV-A0PX9WG,C64279,2024/03/31,4147.11,USD,GROUND
INV-SO0VMZ1,C22659,2025-12-06,17520.64,USD,FREIGHT
INV-6TE4W04,C93089,"Jul 08, 2025",1444.01,USD,GROUND
INV-KD3H84A,C49018,2024-02-05,30715.89,USD,FREIGHT
INV-KZIV8HY,C22659,05-Mar-2025,4767.36,USD,2DAY
INV-2CD6KR2,C28306,28-Feb-2025,1835.84,USD,GROUND
INV-AOO511T,C83350,16-Sep-2025,3163.88,USD,GROUND
INV-H4MYPR0,C87356,"Nov 18, 2024",2170.24,USD,GROUND
INV-ZJGJDWT,C24911,2024-01-31,2540.51,USD,GROUND
INV-RHUJBJQ,C77726,11/27/2024,11883.44,USD,FREIGHT
INV-93U4O7C,C98399,"Apr 02, 2024",8416.85,USD,2DAY
INV-O395D40,C98672,05-Sep-2024,16787.16,USD,EXPRESS
INV-9E4Y0XN,C99808,23-Nov-2025,1176.96,USD,GROUND
INV-0H2HSHS,C29210,"Aug 10, 2024",9775.69,USD,2DAY
INV-9HPORDE,C94736,"Jul 31, 2024",2814.39,USD,GROUND
INV-T8GE379,C70464,"Aug 22, 2024",8638.44,USD,EXPRESS
INV-C84KMOQ,C97125,2025-11-04,15877.14,USD,EXPRESS
INV-M6MPPT2,C87356,"May 15, 2024",3550.62,USD,2DAY
INV-5PUKV8Q,C47375,2025/03/18,6012.43,USD,EXPRESS
INV-C7SUSK3,C83948,2025-06-27,1021.56,USD,GROUND
INV-3UG30FL,C80551,"Oct 25, 2025",18053.11,USD,EXPRESS
INV-TANZTXW,C15499,"Jan 11, 2025",1304.62,USD,GROUND
INV-DCLLL20,C51553,05-Jun-2025,1709.35,USD,GROUND
INV-TS0YCVY,C82971,2025/01/08,14072.32,USD,EXPRESS
INV-TIK2UOE,C11386,05/04/2025,4740.78,USD,2DAY
INV-4UC0AA3,C81739,2025-06-05,2720.42,USD,GROUND
INV-VO4FINZ,C94736,2024-12-30,18588.67,USD,EXPRESS
INV-KXKWGJK,C11386,2024/10/25,2298.96,USD,2DAY
INV-AG9Q1KJ,C99808,2025-03-12,2849.62,USD,GROUND
INV-G91BLH1,C20405,2024/12/03,14727.5,USD,EXPRESS
INV-XA9L687,C57382,2025-08-07,4080.88,USD,2DAY
INV-CYHGO0M,C47375,2024-01-31,11373.57,USD,EXPRESS
INV-BLU50TA,C08929,11/08/2024,21377.06,USD,FREIGHT
INV-VQ8GENL,C57382,"Mar 18, 2025",6001.88,USD,2DAY
INV-2H0KP18,C21531,13-May-2025,2559.84,USD,GROUND
INV-BMTWDQW,C80551,09/01/2024,4048.48,USD,GROUND
INV-COVJN05,C99808,11/07/2024,3931.48,USD,GROUND
INV-Z7XJFTO,C15978,2024-10-11,1211.67,USD,GROUND
INV-00O80TI,C20405,04/02/2025,8217.73,USD,2DAY
INV-SYWSTL0,C94736,2025-11-01,4736.98,USD,GROUND
INV-GWMZ4F9,C34523,"Dec 11, 2024",9688.72,USD,EXPRESS
INV-AR5SSFU,C63096,04/15/2024,45336.22,USD,FREIGHT
INV-KE9ULUB,C84879,"Jul 27, 2024",2825.13,USD,2DAY
INV-WT2AVCO,C72495,15-Apr-2024,12919.86,USD,EXPRESS
INV-K13ABDZ,C20405,2025-01-12,7978.56,USD,EXPRESS
INV-FHT1YMA,C83350,09-Nov-2024,10504.56,USD,FREIGHT
INV-T1SGRW5,C81739,2024/05/01,2242.54,USD,GROUND
INV-VAK0C0Y,C87356,06/23/2024,3253.13,USD,GROUND
INV-QI64O5J,C47375,2024/11/15,44757.94,USD,FREIGHT
INV-OJXS9VR,C83948,07-Mar-2024,4549.69,USD,GROUND
INV-Y1OIWAQ,C77726,2024-09-04,3206.45,USD,GROUND
INV-E6XKDJS,C60889,2024/05/03,2112.63,USD,GROUND
INV-EFDG1BC,C14175,14-Nov-2024,2083.51,USD,GROUND
INV-DVG267W,C17172,"Jul 10, 2024",3482.08,USD,GROUND
INV-82WOO4N,C78191,2025-05-11,3301.27,USD,2DAY
INV-VIE0LV3,C83350,2024-06-24,33765.4,USD,FREIGHT
INV-9CBDUE0,C35443,11/17/2025,1572.07,USD,GROUND
INV-5UC6QLJ,C77726,06-Jan-2025,3009.61,USD,2DAY
INV-I813DPC,C14637,2024/09/02,2469.95,USD,2DAY
INV-VY37G3T,C86178,2025-11-28,3409.75,USD,GROUND
INV-H1G7MXT,C47375,2024-10-08,14494.7,USD,FREIGHT
INV-22ESD2K,C98672,2024/01/28,8118.38,USD,2DAY
INV-SM7G4X7,C57382,2024-12-05,11620.48,USD,EXPRESS
INV-PFGH0NY,C94736,"Mar 28, 2025",1292.81,USD,GROUND
INV-2AIB8X0,C20405,2025-07-16,4499.72,USD,GROUND
INV-7BLTEYE,C72495,2025/10/07,11652.59,USD,EXPRESS
INV-79C1ANX,C93089,2024-11-10,4984.36,USD,GROUND
INV-B79KADP,C99892,12/05/2025,2442.43,USD,GROUND
INV-JBK1V77,C99892,17-Jul-2024,48214.86,USD,FREIGHT
INV-LM6TT6W,C83948,2024/11/25,1805.08,USD,GROUND
INV-2TAILG8,C86178,2025-09-07,4166.11,USD,GROUND
INV-O0QQ2Z9,C16655,2025/10/19,9617.4,USD,2DAY
INV-X2EASNQ,C33266,13-Jun-2024,9845.94,USD,EXPRESS
INV-WRBDD8P,C78191,2025-11-16,16248.91,USD,FREIGHT
INV-UYGY25R,C17754,2025/09/11,2491.88,USD,2DAY
INV-9DI778U,C02145,2025/03/01,13739.53,USD,FREIGHT
INV-1407U1U,C43677,"May 27, 2024",2157.82,USD,GROUND
INV-9DYYG2U,C94736,05/20/2024,1415.87,USD,GROUND
INV-9TGC65G,C99892,09/19/2025,3529.79,USD,GROUND
INV-ZGA5RZQ,C33266,2025-03-02,35995.52,USD,FREIGHT
INV-TEJK1IP,C99808,21-Dec-2024,4960.75,USD,GROUND
INV-95NVGO7,C08929,"Aug 28, 2025",3935.78,USD,GROUND
INV-5TDNH1T,C80551,2024/10/04,4618.35,USD,2DAY
INV-M0QA85X,C97785,01/05/2025,43296.83,USD,FREIGHT
INV-HRN1JMW,C29210,"Apr 22, 2025",12101.44,USD,EXPRESS
INV-CGKZUNE,C47375,11/26/2025,1274.64,USD,GROUND
INV-B50T3T4,C63250,2024-04-30,17207.95,USD,FREIGHT
INV-JJHXIFN,C28306,2024/01/18,12792.26,USD,EXPRESS
INV-319H7LF,C57382,2024-10-19,14803.15,USD,EXPRESS
INV-XJHAVVS,C77577,11-Aug-2025,17675.15,USD,FREIGHT
INV-9QXAYKK,C63250,2025-08-14,1734.98,USD,GROUND
INV-21AC5RA,C49018,2024-11-06,2404.91,USD,GROUND
INV-NNIFI3R,C28306,12/17/2025,1066.21,USD,GROUND
INV-G5XOXPC,C83350,"Feb 02, 2025",5296.4,USD,2DAY
INV-NLPO8OG,C99892,2025-01-02,43059.13,USD,FREIGHT
INV-BOF0DM9,C09581,2024/08/31,2786.09,USD,GROUND
INV-5D440MC,C77577,2025-02-07,14001.61,USD,EXPRESS
INV-K1XMT2F,C78191,02/17/2025,4650.82,USD,GROUND
INV-5Y0U97Z,C08929,2024/05/08,3719.25,USD,GROUND
INV-Y8NC481,C82971,"Feb 15, 2024",2647.97,USD,GROUND
INV-NO29XDP,C92842,2024-04-20,6158.77,USD,2DAY
INV-A72VPYG,C91097,21-Jul-2025,16690.99,USD,EXPRESS
INV-V4UT02A,C02145,"Jan 03, 2025",7254.83,USD,2DAY
INV-KNIA7AK,C77726,2025/08/16,6510.01,USD,2DAY
INV-VMLWH0V,C57382,"Nov 15, 2025",4874.32,USD,GROUND
INV-ILD935P,C33266,"Jul 07, 2024",11590.09,USD,EXPRESS
INV-FZ8Y7XN,C70464,09/26/2025,20740.89,USD,FREIGHT
INV-PP6Q2PH,C83948,2025-10-30,4941.34,USD,GROUND
INV-AO40XIX,C11386,2025/12/06,3451.49,USD,GROUND
INV-OUGDIHD,C63250,08/15/2025,14314.6,USD,EXPRESS
INV-U888LU6,C02145,04-Nov-2024,3686.97,USD,GROUND
INV-H6PKVI5,C99892,2024/09/16,9869.48,USD,2DAY
INV-CK5TS2Q,C14175,"Jun 25, 2025",1262.85,USD,GROUND
INV-JFVO6NO,C03366,12/02/2025,1433.63,USD,GROUND
INV-E3XFRVP,C33266,2025-10-16,10793.66,USD,EXPRESS
INV-ULKTERV,C21531,2025/07/09,19125.24,USD,EXPRESS
INV-SOGP5MU,C11386,2024/06/13,5685.84,USD,2DAY
INV-DHJ97VQ,C29210,2025/05/22,4911.82,USD,GROUND
INV-0G06JSM,C97785,2024/11/02,3929.14,USD,2DAY
INV-0GIX98E,C99808,2024/07/30,12935.25,USD,EXPRESS
INV-VN8PXT4,C64279,2024-01-08,8194.12,USD,2DAY
INV-1L6BJOU,C17754,"Apr 01, 2024",3964.76,USD,GROUND
INV-VFO7XMT,C83948,10-Jul-2025,2675.47,USD,2DAY
INV-6G9DIE9,C16655,"Mar 09, 2024",2791.59,USD,GROUND
INV-2SASJG4,C16655,"Aug 22, 2024",4225.25,USD,GROUND
INV-5MATWCN,C15499,11/11/2025,3466.01,USD,GROUND
INV-1AC9Z8I,C03366,2024-08-10,13228.19,USD,EXPRESS
INV-JLDNG5E,C64279,2025/09/05,4586.93,USD,GROUND
INV-1362NJY,C77577,2025-02-13,4853.72,USD,GROUND
INV-JMDMW4W,C16655,03/14/2025,26167.69,USD,FREIGHT
INV-N525NW3,C93089,2025-03-26,10643.08,USD,EXPRESS
INV-UYP1SQL,C97785,16-May-2025,12097.1,USD,EXPRESS
INV-IA03VQM,C86178,2024-06-20,1175.59,USD,GROUND
INV-G8SLNDW,C83350,24-Jul-2024,9374.69,USD,2DAY
INV-OAYOKNF,C94736,2024/08/24,3756.67,USD,GROUND
INV-I0CBLRI,C87356,2025-03-04,4564.93,USD,GROUND
INV-GIM9PVS,C91097,03/16/2024,9417.44,USD,2DAY
INV-UVA87DU,C63250,07/10/2025,8865.6,USD,EXPRESS
INV-JUODG6B,C14637,"Nov 20, 2024",1680.69,USD,GROUND
INV-9JVH9GY,C08929,2025-07-11,5072.41,USD,EXPRESS
INV-ZOAT94J,C92842,2025/11/17,1223.16,USD,GROUND
INV-E0YK3EO,C77577,06-Apr-2024,39481.38,USD,FREIGHT
INV-F880AAF,C20405,2025-02-03,38969.62,USD,FREIGHT
INV-HNODECY,C56067,12/09/2025,2506.09,USD,GROUND
INV-8ELVCD7,C15499,10/15/2025,1601.48,USD,GROUND
INV-FFGGZYC,C98399,2024-06-29,2982.09,USD,GROUND
INV-SFCMUBY,C14175,2024/10/13,13709.95,USD,EXPRESS
INV-5ZQA1Y0,C99892,2024/01/21,6374.98,USD,2DAY
INV-6BI2MMM,C02145,2024/09/12,4548.56,USD,GROUND
INV-PTMS68O,C17172,28-Jan-2024,2106.57,USD,GROUND
INV-IWMR1VS,C17172,"Jul 04, 2025",3188.96,USD,GROUND
INV-JIGZXL9,C43677,08/22/2024,4154.82,USD,GROUND
INV-QP6MRJN,C86029,02-Dec-2025,12990.66,USD,EXPRESS
INV-9THS8LI,C16655,09/27/2024,4525.55,USD,2DAY
INV-QSD6NEO,C51553,07/12/2025,2318.03,USD,GROUND
INV-RUPDKY5,C49018,2025/07/13,21595.87,USD,FREIGHT
INV-M5N0LPE,C15499,"Feb 26, 2025",18854.81,USD,EXPRESS
INV-ME6UH13,C82971,"Apr 28, 2025",11772.44,USD,EXPRESS
INV-SVQ0VA8,C64279,"Oct 28, 2025",3391.17,USD,2DAY
INV-DIPT8NZ,C97125,2025/10/12,4632.48,USD,GROUND
INV-HY9357A,C86029,2025/04/16,3696.55,USD,GROUND
INV-9XWDNZ5,C81739,"Jun 30, 2025",5876.01,USD,EXPRESS
INV-8NLB49I,C56067,09/03/2024,4624.98,USD,GROUND
INV-N6G9LIF,C92842,"Sep 24, 2024",4733.44,USD,GROUND
INV-LHYQEH5,C98399,12/29/2024,1676.41,USD,GROUND
INV-D80Q0K1,C98672,"Mar 26, 2025",4643.21,USD,GROUND
INV-ZB5VVJ0,C72495,"Aug 13, 2024",2473.07,USD,GROUND
INV-TE4FHQW,C56067,2025/09/11,6961.38,USD,2DAY
INV-AU8R7GJ,C15499,18-Mar-2024,18895.98,USD,EXPRESS
INV-JITK98T,C56067,04-Jul-2024,3711.81,USD,GROUND
INV-0G5NHGO,C14637,2024-06-05,2653.85,USD,GROUND
INV-ON7SE8C,C87356,03/27/2025,3799.93,USD,GROUND
INV-EL38U88,C21531,"Jun 09, 2024",4565.6,USD,GROUND
INV-M4NKALC,C21531,06/12/2025,1108.69,USD,GROUND
INV-6841GUV,C94736,2024/02/26,6144.4,USD,2DAY
INV-Q3VVZXI,C77577,20-Oct-2024,16796.54,USD,EXPRESS
INV-8BBTX9Q,C10456,2025-01-06,3719.71,USD,GROUND
INV-3DOG0JQ,C14175,12-Aug-2024,1733.45,USD,GROUND
INV-3GARM63,C83350,2024-10-27,2289.22,USD,GROUND
INV-MMCY8S3,C73720,02/09/2024,5780.02,USD,2DAY
INV-0WEZDGG,C35443,"Dec 15, 2024",3033.77,USD,GROUND
INV-5U6RVGK,C83350,2024-03-13,2585.1,USD,GROUND
INV-GT1RFK3,C15978,01/02/2025,8167.04,USD,2DAY
INV-XYWUWAX,C77726,2025/03/27,7213.78,USD,2DAY
INV-968HQO6,C02145,"Dec 07, 2024",9450.19,USD,EXPRESS
INV-U5643L6,C99892,"Jul 22, 2025",6245.74,USD,2DAY
INV-S5SSW9E,C87356,05/29/2024,21871.44,USD,FREIGHT
INV-5O7V5LS,C03366,2024-09-04,3904.87,USD,GROUND
INV-Z8OJ0ZZ,C16655,"Sep 01, 2024",3875.49,USD,GROUND
INV-TSB04KA,C60889,2024/08/21,4237.67,USD,GROUND
INV-IZ7GUYW,C98672,"Feb 01, 2025",4904.43,USD,GROUND
INV-X42ROJF,C29210,2025-07-09,4798.05,USD,GROUND
INV-48FICH4,C43677,"Jun 22, 2024",1571.14,USD,GROUND
INV-C2T6N66,C16655,01/09/2025,2011.29,USD,GROUND
INV-DMGYZBA,C10456,2024-04-20,4522.08,USD,GROUND
INV-VP5RCB3,C16180,09/04/2024,17745.16,USD,FREIGHT
INV-HKCX8SL,C21531,05/12/2025,3581.55,USD,GROUND
INV-NM35SGN,C97125,2024-02-04,14102.92,USD,EXPRESS
INV-2JLDOX5,C16180,21-Aug-2025,3646.93,USD,GROUND
INV-AFD5KQ5,C10456,2025-04-03,5112.84,USD,EXPRESS
INV-F6BZMDT,C49018,2024/05/24,3935.61,USD,GROUND
INV-LNC5YMO,C20405,29-May-2025,1319.33,USD,GROUND
INV-8D7JJOT,C08929,2024/12/16,4912.21,USD,GROUND
INV-7RRX5M2,C34523,2025/02/12,1032.67,USD,GROUND
INV-2GKQYUW,C86029,08/25/2025,26217.35,USD,FREIGHT
INV-UJLAUAC,C98399,2025-12-22,37672.99,USD,FREIGHT
INV-04G5RN4,C94929,2024-01-11,6286.22,USD,2DAY
INV-QW71NBN,C33266,06-May-2025,2284.62,USD,GROUND
INV-3KEYROC,C02145,05-Feb-2025,3980.51,USD,GROUND
INV-OF2UT6A,C98672,20-Dec-2024,2137.61,USD,GROUND
INV-0ZRUQ3X,C84879,2024-04-01,13075.51,USD,EXPRESS
INV-M0KSLCF,C16655,29-Mar-2024,1523.55,USD,GROUND
INV-OMVM62Y,C98399,"Sep 27, 2025",1729.98,USD,GROUND
INV-VFOHT9T,C99892,2024/11/11,15247.12,USD,EXPRESS
INV-ZZIARSS,C33266,"Jul 03, 2024",13848.65,USD,EXPRESS
INV-F3WHS4I,C60889,"Dec 12, 2024",44924.93,USD,FREIGHT
INV-BAPOEZP,C98672,01/29/2025,18691.27,USD,EXPRESS
INV-L9WSEMX,C17754,2024/01/03,2345.83,USD,GROUND
INV-PRW9Q2D,C35443,30-Jan-2024,1017.69,USD,GROUND
INV-OKL4099,C92842,2024/11/08,4934.07,USD,GROUND
INV-3FBHYX3,C16180,2024-12-23,3640.95,USD,GROUND
INV-4MBRX21,C09581,2024-06-19,12324.18,USD,EXPRESS
INV-UPOPI93,C10456,2024/01/21,4628.27,USD,GROUND
INV-MYW8THB,C25055,08-Aug-2024,12245.55,USD,EXPRESS
INV-N6FL20Z,C57382,2025-05-11,18819.27,USD,EXPRESS
INV-0WAK6EA,C17754,05-Jan-2024,14043.04,USD,EXPRESS
INV-R4OQ5XB,C63096,12/03/2025,4821.83,USD,GROUND
INV-JSOX99Z,C72495,2025/08/19,11560.64,USD,EXPRESS
INV-OUC4P9J,C87356,10-Oct-2025,1393.08,USD,GROUND
INV-BIEB4RF,C35443,13-Aug-2024,1177.91,USD,GROUND
INV-IF9BTCH,C70464,07/26/2024,14075.51,USD,EXPRESS
INV-QDVMYK0,C34523,11-Feb-2025,3370.02,USD,GROUND
INV-A7OVQSE,C94929,2024-01-19,6394.28,USD,2DAY
INV-SIVK1AK,C77726,"Apr 18, 2024",2109.89,USD,GROUND
INV-J5DY8Z7,C97785,24-Jan-2025,34418.37,USD,FREIGHT
INV-LZA578Z,C99892,04/22/2025,8084.81,USD,EXPRESS
INV-85DAHN3,C91097,"Mar 04, 2025",4518.16,USD,GROUND
INV-KI2X73K,C24911,14-Jul-2024,1659.62,USD,GROUND
INV-E6CYB0L,C29210,"Oct 12, 2025",4988.64,USD,GROUND
INV-4H62HFN,C97785,05/16/2024,4387.02,USD,2DAY
INV-WG42JO6,C82971,2024-10-27,2555.27,USD,GROUND
INV-744QS9V,C94929,06-May-2024,3087.91,USD,GROUND
INV-FZIISE1,C28306,"Oct 13, 2024",28537.97,USD,FREIGHT
INV-LSLEOZE,C93089,2024-08-08,1806.98,USD,GROUND
INV-6UZFPVN,C56067,2024-10-24,3208.38,USD,GROUND
INV-T9AMFOX,C97125,05/23/2024,45816.1,USD,FREIGHT
INV-4ZSFCLM,C72495,"Feb 26, 2025",10205.88,USD,EXPRESS
INV-KVEQPGP,C16655,2024/01/21,6289.29,USD,EXPRESS
INV-IEEO9OZ,C09581,2024-04-19,1956.38,USD,GROUND
INV-ZS1YBZA,C82971,"May 11, 2024",4743.94,USD,GROUND
INV-3N9SN86,C80551,07/28/2024,3857.77,USD,GROUND
INV-JF5BGVU,C63250,09/20/2025,8420.34,USD,2DAY
INV-T4NCIZ0,C63250,2025-05-27,9384.73,USD,EXPRESS
INV-5HB8ORG,C51553,01/23/2025,11407.21,USD,EXPRESS
INV-732YGBG,C20405,2025-07-02,12587.44,USD,EXPRESS
INV-AXVAV8L,C78191,2024/04/16,10487.92,USD,EXPRESS
INV-3WXA7PC,C82971,"Aug 17, 2024",4171.4,USD,GROUND
INV-P7SWMIC,C82971,23-Nov-2024,9271.08,USD,EXPRESS
INV-AWTW8GQ,C94736,2025/06/28,4765.36,USD,GROUND
INV-FMI6XT3,C15499,06/12/2024,1342.72,USD,GROUND
INV-XL44KEB,C09581,"Jun 11, 2024",40228.27,USD,FREIGHT
INV-P9R0IBM,C28306,12/08/2025,4249.61,USD,GROUND
INV-1TD9SHY,C10456,2025/01/05,4590.65,USD,2DAY
INV-84LDC1D,C81739,2024/10/27,8173.6,USD,2DAY
INV-VGXRQB9,C99892,2024/02/12,9097.98,USD,EXPRESS
INV-RJ4N741,C03366,07/05/2025,4167.31,USD,GROUND
INV-5MFROSQ,C22659,2025-06-18,17593.65,USD,EXPRESS
INV-K1AI9P9,C15978,2025/01/15,4642.72,USD,GROUND
INV-TECBI10,C83948,2024/01/26,7556.57,USD,EXPRESS
INV-9NS2RBC,C25055,19-Aug-2025,4634.27,USD,GROUND
INV-1J2HMDB,C63096,2024/12/18,11005.03,USD,EXPRESS
INV-ZVGARNF,C99808,"Aug 29, 2025",14389.64,USD,EXPRESS
INV-D2JTX41,C83350,28-Nov-2025,2422.42,USD,GROUND
INV-0COOB6Z,C22659,2025/02/25,4553.97,USD,GROUND
INV-P4YP3QT,C63250,"Aug 21, 2025",7452.04,USD,EXPRESS
INV-T5ZID3P,C10456,"Nov 11, 2024",1359.68,USD,GROUND
INV-X6O1OY1,C77577,"Jan 04, 2025",1955.01,USD,GROUND
INV-749UB1U,C16655,09-Aug-2024,8479.03,USD,EXPRESS
INV-K5SUDK1,C87356,09/29/2024,4846.68,USD,GROUND
INV-NHHUDLZ,C29210,2024-09-17,23834.31,USD,FREIGHT
INV-ZQVV0RB,C60889,2025-07-11,1833.59,USD,GROUND
INV-DBT0BK1,C83350,02-Feb-2025,6665.93,USD,2DAY
INV-X0WAZE2,C33266,"Jan 18, 2024",11604.92,USD,EXPRESS
